N,vol,time
1159,1.750473022460937e-01,4.271000000000000e+04
1160,1.750785827636719e-01,4.296200000000000e+04
1161,1.750473022460937e-01,4.209600000000000e+04
1162,1.750785827636719e-01,4.568200000000000e+04
1163,1.750473022460937e-01,4.174800000000000e+04
1164,1.750785827636719e-01,4.357600000000000e+04
1165,1.750473022460937e-01,4.032200000000000e+04
1166,1.750789642333984e-01,4.823600000000000e+04
1167,1.750473022460937e-01,3.953600000000000e+04
1168,1.750789642333984e-01,4.815000000000000e+04
1169,1.750473022460937e-01,4.181400000000000e+04
1170,1.750793457031250e-01,3.954400000000000e+04
1171,1.750473022460937e-01,4.400800000000000e+04
1172,1.750793457031250e-01,3.736200000000000e+04
1173,1.750473022460937e-01,4.561600000000000e+04
1174,1.750793457031250e-01,3.913400000000000e+04
1175,1.750473022460937e-01,4.152800000000000e+04
1176,1.750797271728516e-01,5.155000000000000e+04
1177,1.750473022460937e-01,4.381400000000000e+04
1178,1.750797271728516e-01,5.016400000000000e+04
1179,1.750473022460937e-01,4.424400000000000e+04
1180,1.750801086425781e-01,4.482200000000000e+04
1181,1.750473022460937e-01,4.355600000000000e+04
1182,1.750801086425781e-01,4.508000000000000e+04
1183,1.750473022460937e-01,4.617400000000000e+04
1184,1.750801086425781e-01,4.701200000000000e+04
1185,1.750473022460937e-01,4.352400000000000e+04
1186,1.750804901123047e-01,4.946600000000000e+04
1187,1.750473022460937e-01,4.338400000000000e+04
1188,1.750804901123047e-01,4.831800000000000e+04
1189,1.750473022460937e-01,4.481600000000000e+04
1190,1.750808715820313e-01,4.271600000000000e+04
1191,1.750473022460937e-01,4.613400000000000e+04
1192,1.750808715820313e-01,4.769200000000000e+04
1193,1.750473022460937e-01,4.265800000000000e+04
1194,1.750808715820313e-01,4.563000000000000e+04
1195,1.750473022460937e-01,4.430000000000000e+04
1196,1.750812530517578e-01,4.892400000000000e+04
1197,1.750473022460937e-01,4.486200000000000e+04
1198,1.750812530517578e-01,5.113200000000000e+04
1199,1.750473022460937e-01,4.292400000000000e+04
1200,1.750816345214844e-01,4.839600000000000e+04
1201,1.750473022460937e-01,4.716600000000000e+04
1202,1.750816345214844e-01,4.734400000000000e+04
1203,1.750473022460937e-01,4.482800000000000e+04
1204,1.750816345214844e-01,4.791800000000000e+04
1205,1.750473022460937e-01,4.631200000000000e+04
1206,1.750820159912110e-01,5.360000000000000e+04
1207,1.750473022460937e-01,4.762800000000000e+04
1208,1.750820159912110e-01,4.739400000000000e+04
1209,1.750473022460937e-01,4.492000000000000e+04
1210,1.750823974609375e-01,4.713400000000000e+04
1211,1.750473022460937e-01,4.923000000000000e+04
1212,1.750823974609375e-01,4.434600000000000e+04
1213,1.750473022460937e-01,4.315400000000000e+04
1214,1.750823974609375e-01,4.410400000000000e+04
1215,1.750473022460937e-01,4.513200000000000e+04
1216,1.750827789306641e-01,5.382200000000000e+04
1217,1.750473022460937e-01,4.615800000000000e+04
1218,1.750827789306641e-01,5.071000000000000e+04
1219,1.750473022460937e-01,4.647000000000000e+04
1220,1.750831604003906e-01,4.797600000000000e+04
1221,1.750473022460937e-01,4.738800000000000e+04
1222,1.750831604003906e-01,4.906800000000000e+04
1223,1.750473022460937e-01,4.521800000000000e+04
1224,1.750831604003906e-01,5.408000000000000e+04
1225,1.750473022460937e-01,4.559600000000000e+04
1226,1.750835418701172e-01,5.022800000000000e+04
1227,1.750473022460937e-01,4.686400000000000e+04
1228,1.750835418701172e-01,5.305600000000000e+04
1229,1.750473022460937e-01,4.723200000000000e+04
1230,1.750835418701172e-01,5.284600000000000e+04
1231,1.750473022460937e-01,5.047600000000000e+04
1232,1.750839233398438e-01,4.960800000000000e+04
1233,1.750473022460937e-01,4.892000000000000e+04
1234,1.750839233398438e-01,4.980800000000000e+04
1235,1.750473022460937e-01,4.924000000000000e+04
1236,1.750843048095703e-01,5.461800000000000e+04
1237,1.750473022460937e-01,4.892000000000000e+04
1238,1.750843048095703e-01,5.164400000000000e+04
1239,1.750473022460937e-01,4.792400000000000e+04
1240,1.750843048095703e-01,5.157200000000000e+04
1241,1.750473022460937e-01,4.896800000000000e+04
1242,1.750846862792969e-01,5.207800000000000e+04
1243,1.750473022460937e-01,4.952400000000000e+04
1244,1.750846862792969e-01,5.185000000000000e+04
1245,1.750473022460937e-01,4.794000000000000e+04
1246,1.750846862792969e-01,4.995400000000000e+04
1247,1.750473022460937e-01,5.292200000000000e+04
1248,1.750850677490235e-01,5.940000000000000e+04
1249,1.750473022460937e-01,4.702200000000000e+04
1250,1.750850677490235e-01,5.540000000000000e+04
1251,1.750473022460937e-01,5.201000000000000e+04
1252,1.750854492187500e-01,4.650400000000000e+04
1253,1.750473022460937e-01,5.062400000000000e+04
1254,1.750854492187500e-01,4.233600000000000e+04
1255,1.750473022460937e-01,4.904800000000000e+04
1256,1.750854492187500e-01,4.203600000000000e+04
1257,1.750473022460937e-01,5.034800000000000e+04
1258,1.750858306884766e-01,5.395400000000000e+04
1259,1.750473022460937e-01,4.832000000000000e+04
1260,1.750858306884766e-01,5.758800000000000e+04
1261,1.750473022460937e-01,5.040400000000000e+04
1262,1.750858306884766e-01,5.698000000000000e+04
1263,1.750473022460937e-01,5.023800000000000e+04
1264,1.750862121582031e-01,5.454200000000000e+04
1265,1.750473022460937e-01,4.896200000000000e+04
1266,1.750862121582031e-01,5.222000000000000e+04
1267,1.750473022460937e-01,4.813400000000000e+04
1268,1.750862121582031e-01,5.326000000000000e+04
1269,1.750473022460937e-01,4.956800000000000e+04
1270,1.750865936279297e-01,5.245200000000000e+04
1271,1.750473022460937e-01,4.872000000000000e+04
1272,1.750865936279297e-01,5.642200000000000e+04
1273,1.750473022460937e-01,5.196800000000000e+04
1274,1.750869750976563e-01,5.216800000000000e+04
1275,1.750473022460937e-01,4.859400000000000e+04
1276,1.750869750976563e-01,5.175800000000000e+04
1277,1.750473022460937e-01,5.438200000000000e+04
1278,1.750869750976563e-01,5.138800000000000e+04
1279,1.750473022460937e-01,5.530200000000000e+04
1280,1.750873565673828e-01,5.813800000000000e+04
1281,1.750473022460937e-01,5.173000000000000e+04
1282,1.750873565673828e-01,5.685000000000000e+04
1283,1.750473022460937e-01,4.985200000000000e+04
1284,1.750873565673828e-01,5.660600000000000e+04
1285,1.750473022460937e-01,4.876800000000000e+04
1286,1.750877380371094e-01,5.297800000000000e+04
1287,1.750473022460937e-01,5.283000000000000e+04
1288,1.750877380371094e-01,5.432000000000000e+04
1289,1.750473022460937e-01,4.930000000000000e+04
1290,1.750877380371094e-01,5.607800000000000e+04
1291,1.750473022460937e-01,5.435200000000000e+04
1292,1.750881195068360e-01,5.673800000000000e+04
1293,1.750473022460937e-01,5.331000000000000e+04
1294,1.750881195068360e-01,5.522000000000000e+04
1295,1.750473022460937e-01,5.423000000000000e+04
1296,1.750885009765625e-01,4.784000000000000e+04
1297,1.750473022460937e-01,5.126600000000000e+04
1298,1.750885009765625e-01,4.804000000000000e+04
1299,1.750476837158203e-01,5.925200000000000e+04
1300,1.750885009765625e-01,4.871800000000000e+04
1301,1.750476837158203e-01,6.062000000000000e+04
1302,1.750888824462891e-01,5.760400000000000e+04
1303,1.750476837158203e-01,5.974200000000000e+04
1304,1.750888824462891e-01,5.897800000000000e+04
1305,1.750476837158203e-01,5.778400000000000e+04
1306,1.750888824462891e-01,5.826800000000000e+04
1307,1.750476837158203e-01,5.855600000000000e+04
1308,1.750892639160156e-01,5.988400000000000e+04
1309,1.750476837158203e-01,5.984000000000000e+04
1310,1.750892639160156e-01,5.367600000000000e+04
1311,1.750476837158203e-01,5.794000000000000e+04
1312,1.750892639160156e-01,5.706800000000000e+04
1313,1.750476837158203e-01,5.973200000000000e+04
1314,1.750896453857422e-01,6.229600000000000e+04
1315,1.750476837158203e-01,6.263200000000000e+04
1316,1.750896453857422e-01,6.328800000000000e+04
1317,1.750476837158203e-01,6.321200000000000e+04
1318,1.750896453857422e-01,6.072800000000000e+04
1319,1.750476837158203e-01,5.729000000000000e+04
1320,1.750900268554688e-01,5.140400000000000e+04
1321,1.750476837158203e-01,5.954200000000000e+04
1322,1.750900268554688e-01,5.195400000000000e+04
1323,1.750476837158203e-01,5.924000000000000e+04
1324,1.750900268554688e-01,5.425400000000000e+04
1325,1.750476837158203e-01,5.862200000000000e+04
1326,1.750904083251953e-01,6.249400000000000e+04
1327,1.750476837158203e-01,5.731400000000000e+04
1328,1.750904083251953e-01,5.884000000000000e+04
1329,1.750476837158203e-01,6.028400000000000e+04
1330,1.750907897949219e-01,5.512400000000000e+04
1331,1.750476837158203e-01,6.388600000000000e+04
1332,1.750907897949219e-01,5.587800000000000e+04
1333,1.750476837158203e-01,6.704400000000000e+04
1334,1.750907897949219e-01,5.748800000000000e+04
1335,1.750476837158203e-01,5.946600000000000e+04
1336,1.750907897949219e-01,5.597800000000000e+04
1337,1.750476837158203e-01,6.261200000000000e+04
1338,1.750911712646485e-01,6.071400000000000e+04
1339,1.750476837158203e-01,5.906800000000000e+04
1340,1.750911712646485e-01,6.887200000000000e+04
1341,1.750476837158203e-01,6.659200000000000e+04
1342,1.750915527343750e-01,5.115600000000000e+04
1343,1.750476837158203e-01,6.348400000000000e+04
1344,1.750915527343750e-01,5.121400000000000e+04
1345,1.750476837158203e-01,6.123600000000000e+04
1346,1.750915527343750e-01,4.856000000000000e+04
1347,1.750476837158203e-01,6.044000000000000e+04
1348,1.750919342041016e-01,6.384400000000000e+04
1349,1.750480651855469e-01,5.990800000000000e+04
1350,1.750919342041016e-01,6.076800000000000e+04
1351,1.750480651855469e-01,6.076600000000000e+04
1352,1.750919342041016e-01,6.154800000000000e+04
1353,1.750480651855469e-01,6.146000000000000e+04
1354,1.750923156738282e-01,5.646600000000000e+04
1355,1.750480651855469e-01,6.042800000000000e+04
1356,1.750923156738282e-01,6.050200000000000e+04
1357,1.750480651855469e-01,5.877600000000000e+04
1358,1.750923156738282e-01,5.982000000000000e+04
1359,1.750480651855469e-01,5.718800000000000e+04
1360,1.750926971435547e-01,6.281800000000000e+04
1361,1.750480651855469e-01,5.902600000000000e+04
1362,1.750926971435547e-01,6.387400000000000e+04
1363,1.750480651855469e-01,5.739200000000000e+04
1364,1.750926971435547e-01,6.170400000000000e+04
1365,1.750480651855469e-01,5.913000000000000e+04
1366,1.750930786132813e-01,5.885600000000000e+04
1367,1.750480651855469e-01,6.176400000000000e+04
1368,1.750930786132813e-01,5.676800000000000e+04
1369,1.750480651855469e-01,6.261000000000000e+04
1370,1.750930786132813e-01,6.270200000000000e+04
1371,1.750480651855469e-01,6.171600000000000e+04
1372,1.750934600830078e-01,6.531200000000000e+04
1373,1.750480651855469e-01,6.163600000000000e+04
1374,1.750934600830078e-01,6.654200000000000e+04
1375,1.750480651855469e-01,6.156800000000000e+04
1376,1.750934600830078e-01,6.360800000000000e+04
1377,1.750480651855469e-01,6.050400000000000e+04
1378,1.750938415527344e-01,6.317800000000000e+04
1379,1.750480651855469e-01,6.525400000000000e+04
1380,1.750938415527344e-01,5.993400000000000e+04
1381,1.750480651855469e-01,6.096800000000000e+04
1382,1.750938415527344e-01,7.043600000000000e+04
1383,1.750480651855469e-01,6.351400000000000e+04
1384,1.750942230224609e-01,6.326000000000000e+04
1385,1.750480651855469e-01,6.235200000000000e+04
1386,1.750942230224609e-01,6.546000000000000e+04
1387,1.750480651855469e-01,6.436400000000000e+04
1388,1.750942230224609e-01,6.859200000000000e+04
1389,1.750480651855469e-01,6.319400000000000e+04
1390,1.750946044921875e-01,5.580200000000000e+04
1391,1.750480651855469e-01,6.621200000000000e+04
1392,1.750946044921875e-01,5.751800000000000e+04
1393,1.750484466552734e-01,6.615600000000000e+04
1394,1.750946044921875e-01,5.295600000000000e+04
1395,1.750484466552734e-01,6.456800000000000e+04
1396,1.750946044921875e-01,5.645000000000000e+04
1397,1.750484466552734e-01,6.688000000000000e+04
1398,1.750949859619141e-01,6.654400000000000e+04
1399,1.750484466552734e-01,6.732400000000000e+04
1400,1.750949859619141e-01,6.762800000000000e+04
1401,1.750484466552734e-01,6.680400000000000e+04
1402,1.750953674316406e-01,6.136200000000000e+04
1403,1.750484466552734e-01,7.254800000000000e+04
1404,1.750953674316406e-01,6.732000000000000e+04
1405,1.750484466552734e-01,6.325200000000000e+04
1406,1.750953674316406e-01,6.980200000000000e+04
1407,1.750484466552734e-01,7.095200000000000e+04
1408,1.750953674316406e-01,6.626800000000000e+04
1409,1.750484466552734e-01,7.113800000000000e+04
1410,1.750957489013672e-01,6.901200000000000e+04
1411,1.750484466552734e-01,7.148800000000000e+04
1412,1.750957489013672e-01,6.581200000000000e+04
1413,1.750484466552734e-01,6.613800000000000e+04
1414,1.750957489013672e-01,6.968000000000000e+04
1415,1.750484466552734e-01,6.768000000000000e+04
1416,1.750961303710938e-01,6.296800000000000e+04
1417,1.750484466552734e-01,6.935600000000000e+04
1418,1.750961303710938e-01,6.235400000000000e+04
1419,1.750484466552734e-01,6.439200000000000e+04
1420,1.750961303710938e-01,6.350000000000000e+04
1421,1.750484466552734e-01,7.094000000000000e+04
1422,1.750965118408203e-01,7.109000000000000e+04
1423,1.750488281250000e-01,4.842200000000000e+04
1424,1.750965118408203e-01,6.728400000000000e+04
1425,1.750488281250000e-01,4.767200000000000e+04
1426,1.750965118408203e-01,6.897000000000000e+04
1427,1.750488281250000e-01,4.853200000000000e+04
1428,1.750968933105469e-01,6.341200000000000e+04
1429,1.750488281250000e-01,4.659200000000000e+04
1430,1.750968933105469e-01,6.755400000000000e+04
1431,1.750488281250000e-01,5.043200000000000e+04
1432,1.750968933105469e-01,6.658600000000000e+04
1433,1.750488281250000e-01,4.904800000000000e+04
1434,1.750968933105469e-01,6.768400000000000e+04
1435,1.750488281250000e-01,5.201000000000000e+04
1436,1.750972747802735e-01,6.831000000000000e+04
1437,1.750488281250000e-01,5.006400000000000e+04
1438,1.750972747802735e-01,7.126000000000000e+04
1439,1.750488281250000e-01,4.925600000000000e+04
1440,1.750972747802735e-01,6.735600000000000e+04
1441,1.750488281250000e-01,4.948800000000000e+04
1442,1.750976562500000e-01,4.345000000000000e+04
1443,1.750488281250000e-01,4.799600000000000e+04
1444,1.750976562500000e-01,4.548800000000000e+04
1445,1.750488281250000e-01,4.796600000000000e+04
1446,1.750976562500000e-01,4.652600000000000e+04
1447,1.750488281250000e-01,4.603600000000000e+04
1448,1.750980377197266e-01,6.976400000000000e+04
1449,1.750488281250000e-01,4.616000000000000e+04
1450,1.750980377197266e-01,7.363600000000000e+04
1451,1.750488281250000e-01,5.282000000000000e+04
1452,1.750980377197266e-01,6.952800000000000e+04
1453,1.750488281250000e-01,4.704400000000000e+04
1454,1.750984191894531e-01,6.834000000000000e+04
1455,1.750488281250000e-01,4.760000000000000e+04
1456,1.750984191894531e-01,6.628000000000000e+04
1457,1.750492095947266e-01,7.102400000000000e+04
1458,1.750984191894531e-01,7.014400000000000e+04
1459,1.750492095947266e-01,7.456400000000000e+04
1460,1.750984191894531e-01,6.773600000000000e+04
1461,1.750492095947266e-01,7.890400000000000e+04
1462,1.750988006591797e-01,7.386000000000000e+04
1463,1.750492095947266e-01,7.177200000000000e+04
1464,1.750988006591797e-01,7.164000000000000e+04
1465,1.750492095947266e-01,7.205200000000000e+04
1466,1.750988006591797e-01,7.441600000000000e+04
1467,1.750492095947266e-01,7.522000000000000e+04
1468,1.750991821289063e-01,6.502800000000000e+04
1469,1.750492095947266e-01,7.625600000000000e+04
1470,1.750991821289063e-01,7.055600000000000e+04
1471,1.750492095947266e-01,8.554000000000000e+04
1472,1.750991821289063e-01,7.048000000000000e+04
1473,1.750492095947266e-01,8.160800000000000e+04
1474,1.750995635986328e-01,7.205600000000000e+04
1475,1.750492095947266e-01,7.532800000000000e+04
1476,1.750995635986328e-01,7.297600000000000e+04
1477,1.750492095947266e-01,7.389600000000000e+04
1478,1.750995635986328e-01,7.758000000000000e+04
1479,1.750492095947266e-01,7.579600000000000e+04
1480,1.750999450683594e-01,6.707200000000000e+04
1481,1.750492095947266e-01,8.257200000000000e+04
1482,1.750999450683594e-01,7.099600000000000e+04
1483,1.750495910644531e-01,6.886000000000000e+04
1484,1.750999450683594e-01,7.269200000000000e+04
1485,1.750495910644531e-01,7.468400000000000e+04
1486,1.750999450683594e-01,6.801200000000000e+04
1487,1.750495910644531e-01,6.992800000000000e+04
1488,1.751003265380860e-01,7.464800000000000e+04
1489,1.750495910644531e-01,7.190800000000000e+04
1490,1.751003265380860e-01,7.340800000000000e+04
1491,1.750495910644531e-01,7.250400000000000e+04
1492,1.751003265380860e-01,7.374000000000000e+04
1493,1.750495910644531e-01,7.328400000000000e+04
1494,1.751007080078125e-01,6.266800000000000e+04
1495,1.750495910644531e-01,7.527200000000000e+04
1496,1.751007080078125e-01,6.458400000000000e+04
1497,1.750495910644531e-01,7.112800000000000e+04
1498,1.751007080078125e-01,6.892000000000000e+04
1499,1.750495910644531e-01,7.608000000000000e+04
1500,1.751007080078125e-01,6.885200000000000e+04
1501,1.750495910644531e-01,7.386000000000000e+04
1502,1.751010894775391e-01,7.389200000000000e+04
1503,1.750495910644531e-01,6.848800000000000e+04
1504,1.751010894775391e-01,7.296400000000000e+04
1505,1.750495910644531e-01,7.074400000000000e+04
1506,1.751010894775391e-01,7.830000000000000e+04
1507,1.750495910644531e-01,7.225600000000000e+04
1508,1.751014709472656e-01,7.253200000000000e+04
1509,1.750495910644531e-01,7.472800000000000e+04
1510,1.751014709472656e-01,7.507200000000000e+04
1511,1.750499725341797e-01,7.694400000000000e+04
1512,1.751014709472656e-01,7.704000000000000e+04
1513,1.750499725341797e-01,8.136400000000000e+04
1514,1.751018524169922e-01,7.680400000000000e+04
1515,1.750499725341797e-01,7.450800000000000e+04
1516,1.751018524169922e-01,8.020000000000000e+04
1517,1.750499725341797e-01,7.506800000000000e+04
1518,1.751018524169922e-01,8.040400000000000e+04
1519,1.750499725341797e-01,7.914800000000000e+04
1520,1.751018524169922e-01,7.834400000000000e+04
1521,1.750499725341797e-01,7.992400000000000e+04
1522,1.751022338867188e-01,7.003200000000000e+04
1523,1.750499725341797e-01,7.462800000000000e+04
1524,1.751022338867188e-01,7.180400000000000e+04
1525,1.750499725341797e-01,7.811600000000000e+04
1526,1.751022338867188e-01,6.860400000000000e+04
1527,1.750499725341797e-01,7.784000000000000e+04
1528,1.751026153564453e-01,7.708400000000000e+04
1529,1.750499725341797e-01,7.713600000000000e+04
1530,1.751026153564453e-01,7.898400000000000e+04
1531,1.750499725341797e-01,8.048000000000000e+04
1532,1.751026153564453e-01,8.496800000000000e+04
1533,1.750503540039063e-01,7.207600000000000e+04
1534,1.751026153564453e-01,8.124400000000000e+04
1535,1.750503540039063e-01,7.750000000000000e+04
1536,1.751029968261719e-01,7.970800000000000e+04
1537,1.750503540039063e-01,7.588800000000000e+04
1538,1.751029968261719e-01,7.960800000000000e+04
1539,1.750503540039063e-01,7.518400000000000e+04
1540,1.751029968261719e-01,7.740800000000000e+04
1541,1.750503540039063e-01,7.235200000000000e+04
1542,1.751033782958984e-01,7.984800000000000e+04
1543,1.750503540039063e-01,7.214400000000000e+04
1544,1.751033782958984e-01,7.793200000000000e+04
1545,1.750503540039063e-01,7.417600000000000e+04
1546,1.751033782958984e-01,8.044000000000000e+04
1547,1.750503540039063e-01,7.401600000000000e+04
1548,1.751033782958984e-01,8.079600000000000e+04
1549,1.750503540039063e-01,7.687600000000000e+04
1550,1.751037597656250e-01,6.744800000000000e+04
1551,1.750503540039063e-01,7.850400000000000e+04
1552,1.751037597656250e-01,6.859200000000000e+04
1553,1.750503540039063e-01,7.278400000000000e+04
1554,1.751037597656250e-01,6.843200000000000e+04
1555,1.750503540039063e-01,7.309200000000000e+04
1556,1.751037597656250e-01,6.819200000000000e+04
1557,1.750503540039063e-01,7.267200000000000e+04
1558,1.751041412353516e-01,8.071200000000000e+04
1559,1.750507354736328e-01,7.990000000000000e+04
1560,1.751041412353516e-01,8.636000000000000e+04
1561,1.750507354736328e-01,8.323600000000000e+04
1562,1.751041412353516e-01,8.210000000000000e+04
1563,1.750507354736328e-01,8.811600000000000e+04
1564,1.751045227050781e-01,7.948000000000000e+04
1565,1.750507354736328e-01,8.482000000000000e+04
1566,1.751045227050781e-01,7.957600000000000e+04
1567,1.750507354736328e-01,8.012800000000000e+04
1568,1.751045227050781e-01,7.826800000000000e+04
1569,1.750507354736328e-01,8.314000000000000e+04
1570,1.751045227050781e-01,8.240800000000000e+04
1571,1.750507354736328e-01,8.318400000000000e+04
1572,1.751049041748047e-01,8.476400000000000e+04
1573,1.750507354736328e-01,8.498400000000000e+04
1574,1.751049041748047e-01,8.306400000000000e+04
1575,1.750507354736328e-01,8.532400000000000e+04
1576,1.751049041748047e-01,8.616400000000000e+04
1577,1.750507354736328e-01,8.680400000000000e+04
1578,1.751052856445313e-01,7.466000000000000e+04
1579,1.750507354736328e-01,8.498800000000000e+04
1580,1.751052856445313e-01,7.474000000000000e+04
1581,1.750511169433594e-01,8.209600000000000e+04
1582,1.751052856445313e-01,7.770000000000000e+04
1583,1.750511169433594e-01,8.308000000000000e+04
1584,1.751052856445313e-01,7.516800000000000e+04
1585,1.750511169433594e-01,7.944800000000000e+04
1586,1.751056671142578e-01,8.507600000000000e+04
1587,1.750511169433594e-01,8.051600000000000e+04
1588,1.751056671142578e-01,8.616800000000000e+04
1589,1.750511169433594e-01,7.733200000000000e+04
1590,1.751056671142578e-01,8.597600000000000e+04
1591,1.750511169433594e-01,8.325600000000000e+04
1592,1.751060485839844e-01,8.457200000000000e+04
1593,1.750511169433594e-01,8.858000000000000e+04
1594,1.751060485839844e-01,8.638800000000000e+04
1595,1.750511169433594e-01,8.380800000000000e+04
1596,1.751060485839844e-01,8.181600000000000e+04
1597,1.750511169433594e-01,8.073200000000000e+04
1598,1.751060485839844e-01,8.510400000000000e+04
1599,1.750511169433594e-01,8.308400000000000e+04
1600,1.751056671142578e-01,8.430400000000000e+04
1601,1.750511169433594e-01,8.383200000000000e+04
1602,1.751056671142578e-01,8.688400000000000e+04
1603,1.750511169433594e-01,7.956000000000000e+04
1604,1.751052856445313e-01,7.866400000000000e+04
1605,1.750514984130860e-01,8.723600000000000e+04
1606,1.751052856445313e-01,7.841200000000000e+04
1607,1.750514984130860e-01,8.891200000000000e+04
1608,1.751049041748047e-01,8.556000000000000e+04
1609,1.750514984130860e-01,9.136000000000000e+04
1610,1.751049041748047e-01,8.540400000000000e+04
1611,1.750514984130860e-01,9.373600000000000e+04
1612,1.751045227050781e-01,8.384800000000000e+04
1613,1.750514984130860e-01,8.644400000000000e+04
1614,1.751045227050781e-01,8.773200000000000e+04
1615,1.750514984130860e-01,8.929200000000000e+04
1616,1.751045227050781e-01,8.599600000000000e+04
1617,1.750514984130860e-01,8.878800000000000e+04
1618,1.751041412353516e-01,8.869200000000000e+04
1619,1.750514984130860e-01,8.745200000000000e+04
1620,1.751041412353516e-01,8.919200000000000e+04
1621,1.750514984130860e-01,9.016800000000000e+04
1622,1.751037597656250e-01,6.993600000000000e+04
1623,1.750514984130860e-01,8.606400000000000e+04
1624,1.751037597656250e-01,7.100400000000000e+04
1625,1.750518798828125e-01,7.428800000000000e+04
1626,1.751033782958984e-01,9.275600000000000e+04
1627,1.750518798828125e-01,7.508000000000000e+04
1628,1.751033782958984e-01,9.282400000000000e+04
1629,1.750518798828125e-01,7.685600000000000e+04
1630,1.751029968261719e-01,8.507600000000000e+04
1631,1.750518798828125e-01,8.135200000000000e+04
1632,1.751029968261719e-01,9.026000000000000e+04
1633,1.750518798828125e-01,7.800000000000000e+04
1634,1.751029968261719e-01,8.588400000000000e+04
1635,1.750518798828125e-01,7.823200000000000e+04
1636,1.751026153564453e-01,9.341600000000000e+04
1637,1.750518798828125e-01,7.910400000000000e+04
1638,1.751026153564453e-01,9.575200000000000e+04
1639,1.750518798828125e-01,8.028400000000000e+04
1640,1.751022338867188e-01,8.288400000000000e+04
1641,1.750518798828125e-01,7.770800000000000e+04
1642,1.751022338867188e-01,8.106000000000000e+04
1643,1.750518798828125e-01,8.219600000000000e+04
1644,1.751022338867188e-01,8.459200000000000e+04
1645,1.750518798828125e-01,8.306000000000000e+04
1646,1.751018524169922e-01,9.374400000000000e+04
1647,1.750522613525391e-01,1.059640000000000e+05
1648,1.751018524169922e-01,9.634000000000000e+04
1649,1.750522613525391e-01,9.111200000000000e+04
1650,1.751014709472656e-01,8.502800000000000e+04
1651,1.750522613525391e-01,9.957200000000000e+04
1652,1.751014709472656e-01,8.526400000000000e+04
1653,1.750522613525391e-01,9.364000000000000e+04
1654,1.751014709472656e-01,8.551600000000000e+04
1655,1.750522613525391e-01,8.796400000000000e+04
1656,1.751010894775391e-01,9.197200000000000e+04
1657,1.750522613525391e-01,9.146800000000000e+04
1658,1.751010894775391e-01,9.439600000000000e+04
1659,1.750522613525391e-01,9.316000000000000e+04
1660,1.751007080078125e-01,7.751200000000000e+04
1661,1.750522613525391e-01,9.720000000000000e+04
1662,1.751007080078125e-01,7.718800000000000e+04
1663,1.750522613525391e-01,9.584000000000000e+04
1664,1.751007080078125e-01,8.051600000000000e+04
1665,1.750522613525391e-01,9.632000000000000e+04
1666,1.751003265380860e-01,9.380000000000000e+04
1667,1.750526428222656e-01,8.764400000000000e+04
1668,1.751003265380860e-01,9.645600000000000e+04
1669,1.750526428222656e-01,9.080000000000000e+04
1670,1.750999450683594e-01,9.092800000000000e+04
1671,1.750526428222656e-01,9.261200000000000e+04
1672,1.750999450683594e-01,8.898400000000000e+04
1673,1.750526428222656e-01,9.114800000000000e+04
1674,1.750999450683594e-01,9.256400000000000e+04
1675,1.750526428222656e-01,8.911600000000000e+04
1676,1.750995635986328e-01,9.136800000000000e+04
1677,1.750526428222656e-01,8.912000000000000e+04
1678,1.750995635986328e-01,1.016320000000000e+05
1679,1.750526428222656e-01,8.942000000000000e+04
1680,1.750991821289063e-01,8.577200000000000e+04
1681,1.750526428222656e-01,9.468000000000000e+04
1682,1.750991821289063e-01,9.066400000000000e+04
1683,1.750526428222656e-01,9.432000000000000e+04
1684,1.750991821289063e-01,8.806800000000000e+04
1685,1.750526428222656e-01,9.293200000000000e+04
1686,1.750988006591797e-01,1.006360000000000e+05
1687,1.750526428222656e-01,8.948800000000000e+04
1688,1.750988006591797e-01,9.707200000000000e+04
1689,1.750530242919922e-01,9.987600000000000e+04
1690,1.750988006591797e-01,1.023440000000000e+05
1691,1.750530242919922e-01,9.641600000000000e+04
1692,1.750984191894531e-01,9.376000000000000e+04
1693,1.750530242919922e-01,1.024040000000000e+05
1694,1.750984191894531e-01,9.788800000000000e+04
1695,1.750530242919922e-01,1.002280000000000e+05
1696,1.750984191894531e-01,9.599600000000000e+04
1697,1.750530242919922e-01,1.002600000000000e+05
1698,1.750980377197266e-01,9.615200000000000e+04
1699,1.750530242919922e-01,9.679600000000000e+04
1700,1.750980377197266e-01,9.779600000000000e+04
1701,1.750530242919922e-01,9.867600000000000e+04
1702,1.750976562500000e-01,6.254800000000000e+04
1703,1.750530242919922e-01,1.004160000000000e+05
1704,1.750976562500000e-01,6.162400000000000e+04
1705,1.750530242919922e-01,1.048560000000000e+05
1706,1.750976562500000e-01,6.191200000000000e+04
1707,1.750534057617187e-01,8.732800000000000e+04
1708,1.750972747802735e-01,1.000360000000000e+05
1709,1.750534057617187e-01,8.858400000000000e+04
1710,1.750972747802735e-01,9.887600000000000e+04
1711,1.750534057617187e-01,9.224400000000000e+04
1712,1.750972747802735e-01,9.754400000000000e+04
1713,1.750534057617187e-01,8.556800000000000e+04
1714,1.750968933105469e-01,9.140800000000000e+04
1715,1.750534057617187e-01,8.821600000000000e+04
1716,1.750968933105469e-01,9.458400000000000e+04
1717,1.750534057617187e-01,8.936400000000000e+04
